"AIRPORT_SEQ_ID","AIRPORT_ID","AIRPORT","DISPLAY_AIRPORT_NAME","AIRPORT_STATE_NAME","AIRPORT_STATE_CODE","DISPLAY_CITY_MARKET_NAME_FULL","LAT_DEGREES","LATITUDE","LON_DEGREES","LONGITUDE","AIRPORT_START_DATE","AIRPORT_THRU_DATE",
1134302,11343,"DLU","Xiaguan","","","Dali City, China",25,25.65055556,100,100.31888889,2011-07-01,2011-09-30,
1134303,11343,"DLU","Xiaguan","","","Dali City, China",25,25.65000000,100,100.31888889,2011-10-01,2017-10-31,
1134304,11343,"DLU","Xiaguan","","","Dali City, China",25,25.65055556,100,100.31888889,2017-11-01,2017-11-30,
1134305,11343,"DLU","Xiaguan","","","Dali City, China",25,25.65000000,100,100.31888889,2017-12-01,,
1134401,11344,"DMA","Davis Monthan AFB","Arizona","AZ","Tucson, AZ",32,32.16638889,110,-110.88250000,1950-01-01,2011-06-30,
1134402,11344,"DMA","Davis Monthan AFB","Arizona","AZ","Tucson, AZ",32,32.16638889,110,-110.88305556,2011-07-01,,
1134501,11345,"DME","Domodedovo","","","Moscow, U.S.S.R.",55,55.40861111,37,37.90638889,1950-01-01,1991-12-31,
1134502,11345,"DME","Domodedovo","","","Moscow, Russia",55,55.40861111,37,37.90638889,1992-01-01,,
1134801,11348,"DMN","Deming Municipal","New Mexico","NM","Deming, NM",32,32.26250000,107,-107.71888889,1982-03-01,,
1134901,11349,"DMO","Sedalia Memorial","Missouri","MO","Sedalia, MO",38,38.70750000,93,-93.17583333,1950-01-01,2012-02-29,
1134902,11349,"DMO","Sedalia Regional","Missouri","MO","Sedalia, MO",38,38.70750000,93,-93.17583333,2012-03-01,2017-10-31,
1134903,11349,"DMO","Sedalia Memorial","Missouri","MO","Sedalia, MO",38,38.70750000,93,-93.17583333,2017-11-01,2017-11-30,
1134904,11349,"DMO","Sedalia Regional","Missouri","MO","Sedalia, MO",38,38.70750000,93,-93.17583333,2017-12-01,,
1135001,11350,"DMU","Manipur Road","","","Dimapur, India",25,25.88388889,93,93.77361111,1950-01-01,,
1135101,11351,"DNA","Kadena AB","","","Okinawa, Okinawa/Ryukyu Islands",26,26.35500000,127,127.77388889,1950-01-01,1972-04-30,
1135102,11351,"DNA","Kadena AB","","","Okinawa, Japan",26,26.35500000,127,127.77388889,1972-05-01,2011-06-30,
1135103,11351,"DNA","Kadena AB","","","Okinawa, Japan",26,26.35555556,127,127.76750000,2011-07-01,2013-05-31,
1135104,11351,"DNA","Kadena AB","","","Okinawa, Japan",26,26.35555556,127,127.76777778,2013-06-01,2013-06-30,
1135105,11351,"DNA","Kadena AB","","","Okinawa, Japan",26,26.35555556,127,127.76750000,2013-07-01,,
1135201,11352,"DNB","Dunbar Airport","","","Dunbar, Australia",16,-16.01083333,142,142.39055556,1950-01-01,,
1135301,11353,"DNC","Duncan Canal Airport","Alaska","AK","Duncan Canal, AK",56,56.75694444,133,-133.22166667,1950-01-01,,
1135401,11354,"DND","Dundee Airport","","","Dundee, United Kingdom",56,56.45250000,3,-3.02027778,1950-01-01,2011-06-30,
1135402,11354,"DND","Dundee Airport","","","Dundee, United Kingdom",56,56.45250000,3,-3.02583333,2011-07-01,,
1135501,11355,"DNE","Dallas North","Texas","TX","Dallas/Fort Worth, TX",33,33.07888889,96,-96.73833333,1990-03-01,,
1135701,11357,"DNK","Dnipropetrovsk International","","","Dnipropetrovsk, Ukraine",48,48.35722222,35,35.10055556,1998-06-01,2019-06-30,
1135702,11357,"DNK","Dnipro International","","","Dnipropetrovsk, Ukraine",48,48.35722222,35,35.10055556,2019-07-01,,
1135801,11358,"DNL","Daniel Field","Georgia","GA","Augusta, GA",33,33.46694444,82,-82.03833333,1950-01-01,2011-06-30,
1135802,11358,"DNL","Daniel Field","Georgia","GA","Augusta, GA",33,33.46638889,82,-82.03944444,2011-07-01,2012-07-31,
1135803,11358,"DNL","Daniel Field","Georgia","GA","Augusta, GA",33,33.46666667,82,-82.03944444,2012-08-01,2017-10-31,
1135804,11358,"DNL","Daniel Field","Georgia","GA","Augusta, GA",33,33.46638889,82,-82.03944444,2017-11-01,2017-11-30,
1135805,11358,"DNL","Daniel Field","Georgia","GA","Augusta, GA",33,33.46666667,82,-82.03944444,2017-12-01,,
1135901,11359,"DNN","Dalton Municipal","Georgia","GA","Dalton, GA",34,34.72194444,84,-84.86916667,1950-01-01,2011-06-30,
1135902,11359,"DNN","Dalton Municipal","Georgia","GA","Dalton, GA",34,34.72305556,84,-84.87027778,2011-07-01,,
1136001,11360,"DNO","Dianopolis Airport","","","Dianopolis, Brazil",11,-11.61666667,46,-46.85000000,1950-01-01,2011-06-30,
1136002,11360,"DNO","Dianopolis Airport","","","Dianopolis, Brazil",11,-11.59611111,46,-46.84750000,2011-07-01,,
1136101,11361,"DNQ","Deniliquin Airport","","","Deniliquin, Australia",35,-35.56000000,144,144.95166667,1950-01-01,2011-06-30,
1136102,11361,"DNQ","Deniliquin Airport","","","Deniliquin, Australia",35,-35.55944444,144,144.94638889,2011-07-01,,
1136201,11362,"DNR","Dinard/Pleurtuit/St Malo","","","Dinard, France",48,48.58777778,2,-2.08361111,1950-01-01,2011-06-30,
1136202,11362,"DNR","Pleurtuit","","","Dinard, France",48,48.58777778,2,-2.08000000,2011-07-01,2013-01-31,
1136203,11362,"DNR","Dinard Pleurtuit St Malo","","","Dinard, France",48,48.58777778,2,-2.08000000,2013-02-01,2017-10-31,
1136204,11362,"DNR","Pleurtuit","","","Dinard, France",48,48.58777778,2,-2.08000000,2017-11-01,2017-11-30,
1136205,11362,"DNR","Dinard Pleurtuit St Malo","","","Dinard, France",48,48.58777778,2,-2.08000000,2017-12-01,2018-02-28,
1136206,11362,"DNR","Dinard Pleurtuit Saint Malo","","","Dinard, France",48,48.58777778,2,-2.08000000,2018-03-01,,
1136301,11363,"DNV","Vermillon County","Illinois","IL","Danville, IL",40,40.19722222,87,-87.59694444,1950-01-01,2011-06-30,
1136302,11363,"DNV","Vermilion Regional","Illinois","IL","Danville, IL",40,40.19972222,87,-87.59555556,2011-07-01,,
1136501,11365,"DNZ","Cardak","","","Denizli, Turkey",37,37.78555556,29,29.70138889,2003-01-01,,
1136601,11366,"DOD","Dodoma Airport","","","Dodoma, Tanzania",6,-6.16666667,35,35.75027778,1964-04-01,2011-06-30,
1136602,11366,"DOD","Dodoma Airport","","","Dodoma, Tanzania",6,-6.17055556,35,35.75305556,2011-07-01,2012-06-30,
1136603,11366,"DOD","Dodoma Airport","","","Dodoma, Tanzania",6,-6.17055556,35,35.75444444,2012-07-01,2012-11-30,
1136604,11366,"DOD","Dodoma Airport","","","Dodoma, Tanzania",6,-6.17027778,35,35.74944444,2012-12-01,2017-10-31,
1136605,11366,"DOD","Dodoma Airport","","","Dodoma, Tanzania",6,-6.17055556,35,35.75305556,2017-11-01,2017-11-30,
1136606,11366,"DOD","Dodoma Airport","","","Dodoma, Tanzania",6,-6.17027778,35,35.74944444,2017-12-01,,
1136701,11367,"DOF","Dora Bay Airport","Alaska","AK","Dora Bay, AK",55,55.23333333,132,-132.21666667,1987-12-01,,
1136801,11368,"DOG","Dongola Airport","","","Dongola, Sudan",19,19.18333333,30,30.45000000,1956-01-01,2011-06-30,
1136802,11368,"DOG","Dongola Airport","","","Dongola, Sudan",19,19.15388889,30,30.43000000,2011-07-01,,
1136901,11369,"DOH","Doha International","","","Doha, Qatar",25,25.25694444,51,51.56638889,1971-09-01,2011-06-30,
1136902,11369,"DOH","Doha International","","","Doha, Qatar",25,25.26111111,51,51.56500000,2011-07-01,,
1137001,11370,"DOK","Donetsk International","","","Donetsk, U.S.S.R.",48,48.07361111,37,37.73972222,1950-01-01,1991-12-31,
1137002,11370,"DOK","Donetsk International","","","Donetsk, Ukraine",48,48.07361111,37,37.73972222,1992-01-01,2011-09-30,
1137003,11370,"DOK","Donetsk International","","","Donetsk, Ukraine",48,48.07361111,37,37.73833333,2011-10-01,2011-12-31,
1137004,11370,"DOK","Donetsk International","","","Donetsk, Ukraine",48,48.07500000,37,37.72555556,2012-01-01,2017-10-31,
1137005,11370,"DOK","Donetsk International","","","Donetsk, Ukraine",48,48.07361111,37,37.73972222,2017-11-01,2017-11-30,
1137006,11370,"DOK","Donetsk International","","","Donetsk, Ukraine",48,48.07500000,37,37.72555556,2017-12-01,,
1137101,11371,"DOL","St Gatien","","","Deauville, France",49,49.36277778,0,0.16416667,1950-01-01,2011-06-30,
1137102,11371,"DOL","St Gatien","","","Deauville, France",49,49.36527778,0,0.15444444,2011-07-01,2012-03-31,
1137103,11371,"DOL","Normandie","","","Deauville, France",49,49.36527778,0,0.15444444,2012-04-01,2012-12-31,
1137104,11371,"DOL","Deauvillle Normandie","","","Deauville, France",49,49.36527778,0,0.15444444,2013-01-01,2013-01-31,
1137105,11371,"DOL","Deauville Normandie","","","Deauville, France",49,49.36527778,0,0.15444444,2013-02-01,2017-10-31,
1137106,11371,"DOL","St Gatien","","","Deauville, France",49,49.36527778,0,0.15444444,2017-11-01,2017-11-30,
1137107,11371,"DOL","Deauville Normandie","","","Deauville, France",49,49.36527778,0,0.15444444,2017-12-01,,
1137201,11372,"DOM","Melville Hall","","","Dominica, Dominica",15,15.54305556,61,-61.30916667,1982-09-01,2011-06-30,
1137202,11372,"DOM","Melville Hall","","","Dominica, Dominica",15,15.54666667,61,-61.31805556,2011-07-01,2012-04-30,
1137203,11372,"DOM","Melville Hall","","","Dominica, Dominica",15,15.54666667,61,-61.30138889,2012-05-01,2012-05-31,
1137204,11372,"DOM","Melville Hall","","","Dominica, Dominica",15,15.54666667,61,-61.30250000,2012-06-01,2014-05-31,
1137205,11372,"DOM","Melville Hall","","","Dominica, Dominica",15,15.54666667,61,-61.30138889,2014-06-01,2015-03-31,
1137206,11372,"DOM","Douglas Charles","","","Dominica, Dominica",15,15.54666667,61,-61.30138889,2015-04-01,2017-10-31,
1137207,11372,"DOM","Melville Hall","","","Dominica, Dominica",15,15.54666667,61,-61.31805556,2017-11-01,2017-11-30,
1137208,11372,"DOM","Douglas Charles","","","Dominica, Dominica",15,15.54666667,61,-61.30138889,2017-12-01,,
1137301,11373,"DON","Dos Lagunas Airport","","","Dos Lagunas, Guatemala",17,17.69388889,89,-89.53111111,2002-02-01,,
1137401,11374,"DOU","Dourados Airport","","","Dourados, Brazil",22,-22.20277778,54,-54.92555556,1950-01-01,2011-06-30,
1137402,11374,"DOU","Dourados Airport","","","Dourados, Brazil",22,-22.20194444,54,-54.92666667,2011-07-01,,
1137501,11375,"DOV","Dover AFB","Delaware","DE","Dover, DE",39,39.12694444,75,-75.46444444,1950-01-01,2011-06-30,
1137502,11375,"DOV","Dover AFB","Delaware","DE","Dover, DE",39,39.12944444,75,-75.46583333,2011-07-01,,
1137601,11376,"DPA","Du Page County","Illinois","IL","Chicago, IL",41,41.91555556,88,-88.24666667,1950-01-01,,
1137701,11377,"DPG","Michael AAF","Utah","UT","Dugway, UT",40,40.19944444,112,-112.93666667,1950-01-01,2011-06-30,
1137702,11377,"DPG","Michael AAF","Utah","UT","Dugway, UT",40,40.19944444,112,-112.93750000,2011-07-01,2018-02-28,
1137703,11377,"DPG","Michael AAF","Utah","UT","Dugway, UT",40,40.19750000,112,-112.93500000,2018-03-01,,
1137801,11378,"DPL","Dipolog Airport","","","Dipolog, Philippines",8,8.60194444,123,123.34222222,1977-12-01,2011-06-30,
1137802,11378,"DPL","Dipolog Airport","","","Dipolog, Philippines",8,8.60138889,123,123.34166667,2011-07-01,,
1137901,11379,"DPO","Devonport Airport","","","Devonport, Australia",41,-41.17083333,146,146.42500000,1950-01-01,2011-06-30,
1137902,11379,"DPO","Devonport Airport","","","Devonport, Australia",41,-41.16972222,146,146.43027778,2011-07-01,,
1138001,11380,"DPS","Bali International","","","Denpasar, Indonesia",8,-8.74861111,115,115.16500000,1950-01-01,2011-06-30,
1138002,11380,"DPS","Ngurah Rai International","","","Denpasar, Indonesia",8,-8.74833333,115,115.16750000,2011-07-01,2015-03-31,
1138003,11380,"DPS","Gusti Ngurah Rai International","","","Denpasar, Indonesia",8,-8.74833333,115,115.16750000,2015-04-01,2017-10-31,
1138004,11380,"DPS","Ngurah Rai International","","","Denpasar, Indonesia",8,-8.74833333,115,115.16750000,2017-11-01,2017-11-30,
1138005,11380,"DPS","Gusti Ngurah Rai International","","","Denpasar, Indonesia",8,-8.74833333,115,115.16750000,2017-12-01,,
1138101,11381,"AA8","Badami","Alaska","AK","Deadhorse, AK",70,70.13750000,147,-147.03055556,1997-12-01,,
1138201,11382,"DQB","Montijo Airport","","","Montijo, Portugal",38,38.70388889,9,-9.03583333,1997-12-01,2011-06-30,
1138202,11382,"DQB","Montijo Airport","","","Montijo, Portugal",38,38.70500000,9,-9.03777778,2011-07-01,2019-12-31,
1138203,11382,"DQB","Montijo Airport","","","Montijo, Portugal",38,38.70500000,9,-9.03750000,2020-01-01,,
1138301,11383,"DQC","Sebastian Municipal","Florida","FL","Sebastian, FL",27,27.81277778,80,-80.49555556,1999-01-01,2011-06-30,
1138302,11383,"DQC","Sebastian Municipal","Florida","FL","Sebastian, FL",27,27.81333333,80,-80.49555556,2011-07-01,,
1138401,11384,"DQD","Allen H Tigert","Idaho","ID","Soda Springs, ID",42,42.64166667,111,-111.58000000,1999-01-01,2011-06-30,
1138402,11384,"DQD","Allen H Tigert","Idaho","ID","Soda Springs, ID",42,42.64861111,111,-111.58194444,2011-07-01,,
1138501,11385,"DQE","Holtville Airport","California","CA","Holtville, CA",32,32.84027778,115,-115.26750000,1999-01-01,2011-06-30,
1138502,11385,"DQE","Holtville Airport","California","CA","Holtville, CA",32,32.84500000,115,-115.26861111,2011-07-01,,
1138701,11387,"DQG","Springfield Robertson County","Tennessee","TN","Springfield, TN",36,36.53722222,86,-86.92055556,1999-01-01,2011-10-31,
1138702,11387,"DQG","Springfield Robertson County","Tennessee","TN","Springfield, TN",36,36.53722222,86,-86.92083333,2011-11-01,2012-03-31,
1138703,11387,"DQG","Springfield Robertson County","Tennessee","TN","Springfield, TN",36,36.53666667,86,-86.92111111,2012-04-01,2017-10-31,
1138704,11387,"DQG","Springfield Robertson County","Tennessee","TN","Springfield, TN",36,36.53722222,86,-86.92055556,2017-11-01,2017-11-30,
1138705,11387,"DQG","Springfield Robertson County","Tennessee","TN","Springfield, TN",36,36.53666667,86,-86.92111111,2017-12-01,,
1138801,11388,"DQH","Alpine Air Strip","Alaska","AK","Alpine, AK",70,70.34833333,150,-150.93166667,1999-01-01,2011-06-30,
1138802,11388,"DQH","Alpine Airstrip","Alaska","AK","Alpine, AK",70,70.34416667,150,-150.94472222,2011-07-01,2016-06-01,
1138901,11389,"FVL","Colusa Airport","California","CA","Colusa, CA",39,39.17916667,121,-121.99333333,1997-03-01,1999-08-31,
1138902,11389,"DQI","Colusa Airport","California","CA","Colusa, CA",39,39.17916667,121,-121.99333333,1999-09-01,2011-06-30,
1138903,11389,"DQI","Colusa County","California","CA","Colusa, CA",39,39.17888889,121,-121.99333333,2011-07-01,,
1139001,11390,"DQJ","Weydahl Field","North Dakota","ND","Killdeer, ND",47,47.39277778,102,-102.77083333,1999-06-01,2015-03-31,
1139002,11390,"DQJ","Weydahl Field","North Dakota","ND","Killdeer, ND",47,47.39138889,102,-102.77194444,2015-04-01,2015-06-30,
1139003,11390,"DQJ","Dunn County Weydahl Field","North Dakota","ND","Killdeer, ND",47,47.39138889,102,-102.77194444,2015-07-01,2017-10-31,
1139004,11390,"DQJ","Weydahl Field","North Dakota","ND","Killdeer, ND",47,47.39277778,102,-102.77083333,2017-11-01,2017-11-30,
1139005,11390,"DQJ","Dunn County Weydahl Field","North Dakota","ND","Killdeer, ND",47,47.39138889,102,-102.77194444,2017-12-01,,
1139101,11391,"DQK","Wheeler-Sack AAF","New York","NY","Fort Drum, NY",44,44.05000000,75,-75.73305556,1999-06-01,2011-06-30,
1139102,11391,"DQK","Wheeler-Sack AAF","New York","NY","Fort Drum, NY",44,44.05555556,75,-75.72000000,2011-07-01,2013-08-31,
1139103,11391,"DQK","Wheeler-Sack AAF","New York","NY","Fort Drum, NY",44,44.05583333,75,-75.71944444,2013-09-01,2017-10-31,
1139104,11391,"DQK","Wheeler-Sack AAF","New York","NY","Fort Drum, NY",44,44.05555556,75,-75.72000000,2017-11-01,2017-11-30,
1139105,11391,"DQK","Wheeler-Sack AAF","New York","NY","Fort Drum, NY",44,44.05583333,75,-75.71944444,2017-12-01,2019-10-31,
1139106,11391,"DQK","Wheeler-Sack AAF","New York","NY","Fort Drum, NY",44,44.05555556,75,-75.71972222,2019-11-01,,
1139201,11392,"DQL","Lake Hood Strip","Alaska","AK","Anchorage, AK",61,61.18694444,149,-149.96527778,1999-12-01,2011-06-30,
1139202,11392,"DQL","Lake Hood Strip","Alaska","AK","Anchorage, AK",61,61.18666667,149,-149.96527778,2011-07-01,2019-03-31,
1139203,11392,"DQL","Lake Hood","Alaska","AK","Anchorage, AK",61,61.18666667,149,-149.96527778,2019-04-01,,
1139401,11394,"DQN","New Smyrna Beach Municipal","Florida","FL","New Smyrna Beach, FL",29,29.05444444,80,-80.94805556,2000-03-01,2011-06-30,
1139402,11394,"DQN","New Smyrna Beach Municipal","Florida","FL","New Smyrna Beach, FL",29,29.05555556,80,-80.94888889,2011-07-01,,
1139501,11395,"DQO","Delhi Municipal","Louisiana","LA","Delhi, LA",32,32.41083333,91,-91.49861111,2000-03-01,,
1139601,11396,"DQP","Marshall Field","Kentucky","KY","Georgetown, KY",38,38.23638889,89,-89.35861111,2000-03-01,,
1139701,11397,"DQQ","Cozad Municipal","Nebraska","NE","Cozad, NE",40,40.86916667,100,-100.00361111,2000-03-01,2011-06-30,
1139702,11397,"DQQ","Cozad Municipal","Nebraska","NE","Cozad, NE",40,40.86972222,100,-100.00416667,2011-07-01,,
1139801,11398,"DQR","Grand Canyon West","Arizona","AZ","Peach Springs, AZ",35,35.98861111,113,-113.81000000,1986-12-01,2011-06-30,
1139802,11398,"DQR","Grand Canyon West","Arizona","AZ","Peach Springs, AZ",35,35.99027778,113,-113.81638889,2011-07-01,2011-09-30,
1139803,11398,"DQR","Grand Canyon West","Arizona","AZ","Peach Springs, AZ",35,35.98611111,113,-113.81694444,2011-10-01,2012-03-31,
1139901,11399,"DQS","Bar Ten Airstrip","Arizona","AZ","Whitmore, AZ",36,36.25972222,113,-113.23138889,2000-06-01,2011-06-30,
1139902,11399,"DQS","Grand Canyon Bar Ten Airstrip","Arizona","AZ","Whitmore, AZ",36,36.25638889,113,-113.23083333,2011-07-01,,
1140001,11400,"DQT","Boscombe Down","","","Boscombe, United Kingdom",51,51.16277778,1,-1.73416667,2000-04-01,2011-06-30,
1140002,11400,"DQT","Boscombe Down","","","Boscombe, United Kingdom",51,51.15222222,1,-1.74750000,2011-07-01,2017-07-31,
1140003,11400,"DQT","Boscombe Down","","","Boscombe, United Kingdom",51,51.15361111,1,-1.74083333,2017-08-01,2017-10-31,
1140004,11400,"DQT","Boscombe Down","","","Boscombe, United Kingdom",51,51.15222222,1,-1.74750000,2017-11-01,2017-11-30,
1140005,11400,"DQT","Boscombe Down","","","Boscombe, United Kingdom",51,51.15361111,1,-1.74083333,2017-12-01,,
1140101,11401,"DQU","Neets Bay","Alaska","AK","Ketchikan, AK",55,55.77888889,131,-131.60138889,2000-09-01,,
1140201,11402,"DQV","Glacier Point","Alaska","AK","Haines, AK",59,59.10250000,135,-135.38222222,2000-09-01,,
1140301,11403,"DQW","Hualapai","Arizona","AZ","Peach Springs, AZ",35,35.57222222,113,-113.29250000,2000-12-01,,
1140401,11404,"DQX","Tsui River Airport","Alaska","AK","Tsui River, AK",60,60.07472222,143,-143.08666667,2001-03-01,,
1140501,11405,"XMR","Cape Canaveral AFS","Florida","FL","Cape Canaveral, FL",28,28.46722222,80,-80.56666667,1950-01-01,2000-12-31,
1140502,11405,"DQY","Cape Canaveral AFS","Florida","FL","Cape Canaveral, FL",28,28.46722222,80,-80.56666667,2001-01-01,2011-06-30,
1140503,11405,"DQY","Cape Canaveral AFS Skid Strip","Florida","FL","Cape Canaveral, FL",28,28.46750000,80,-80.56666667,2011-07-01,,
1140601,11406,"DQZ","Platinum Mine","Alaska","AK","Platinum, AK",58,58.91166667,161,-161.71388889,2002-06-01,,
1140701,11407,"DRA","Desert Rock","Nevada","NV","Mercury, NV",36,36.61944444,116,-116.03194444,1950-01-01,2011-06-30,
1140702,11407,"DRA","Desert Rock","Nevada","NV","Mercury, NV",36,36.61944444,116,-116.03277778,2011-07-01,2016-01-31,
1140703,11407,"DRA","Desert Rock","Nevada","NV","Mercury, NV",36,36.62000000,116,-116.03222222,2016-02-01,2017-10-31,
1140704,11407,"DRA","Desert Rock","Nevada","NV","Mercury, NV",36,36.61944444,116,-116.03277778,2017-11-01,2017-11-30,
1140705,11407,"DRA","Desert Rock","Nevada","NV","Mercury, NV",36,36.62000000,116,-116.03222222,2017-12-01,,
1140801,11408,"DRB","Derby Airport","","","Derby, Australia",17,-17.37333333,123,123.65250000,1950-01-01,2011-06-30,
1140802,11408,"DRB","Derby Airport","","","Derby, Australia",17,-17.37000000,123,123.66055556,2011-07-01,,
1140901,11409,"DRE","Drummond Island Airport","Michigan","MI","Drummond Island, MI",46,46.01111111,83,-83.74583333,1950-01-01,2011-06-30,
1140902,11409,"DRE","Drummond Island Airport","Michigan","MI","Drummond Island, MI",46,46.00944444,83,-83.74388889,2011-07-01,,
1141001,11410,"DRF","Drift River Airport","Alaska","AK","Drift River, AK",60,60.58944444,152,-152.15777778,1950-01-01,2011-06-30,
1141002,11410,"DRF","Drift River Airport","Alaska","AK","Drift River, AK",60,60.58888889,152,-152.16194444,2011-07-01,,
1141101,11411,"DRG","Deering Airport","Alaska","AK","Deering, AK",66,66.08083333,162,-162.73333333,1950-01-01,2011-06-30,
1141102,11411,"DRG","Deering Airport","Alaska","AK","Deering, AK",66,66.06944444,162,-162.76638889,2011-07-01,2012-01-31,
1141103,11411,"DRG","Deering Airport","Alaska","AK","Deering, AK",66,66.06916667,162,-162.76694444,2012-02-01,2017-10-31,
1141104,11411,"DRG","Deering Airport","Alaska","AK","Deering, AK",66,66.06944444,162,-162.76638889,2017-11-01,2017-11-30,
1141105,11411,"DRG","Deering Airport","Alaska","AK","Deering, AK",66,66.06916667,162,-162.76694444,2017-12-01,,
